seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,default_final
15,owner,48,31,married,no,fixed,60,131.0,3000.0,0.0,770,872,0
4,owner,48,22,single,no,fixed,45,113.0,14000.0,0.0,1300,1410,0
1,owner,60,61,married,no,other,45,30.0,6000.0,0.0,1000,1055,1
7,other,30,33,married,no,fixed,75,154.0,4000.0,125.0,850,2243,0
28,owner,24,45,married,no,fixed,75,164.0,5000.0,0.0,600,1190,0
3,owner,36,35,married,no,fixed,75,84.0,3000.0,144.0,475,800,0
1,owner,60,24,married,no,fixed,45,199.0,6500.0,2500.0,1400,1702,1
3,other,48,26,single,no,fixed,35,120.0,0.0,0.0,1100,2080,0
6,other,60,63,married,no,fixed,45,234.0,0.0,0.0,610,1027,0
5,owner,48,41,married,no,fixed,90,275.0,20000.0,1000.0,1800,2260,0
17,owner,48,42,married,no,freelance,75,250.0,7000.0,1000.0,1600,2078,0
1,rent,48,37,other,yes,fixed,46,110.0,0.0,0.0,900,1312,1
5,owner,60,44,married,no,freelance,45,65.0,4000.0,0.0,1400,1847,1
2,rent,36,36,married,no,freelance,95,200.0,5000.0,0.0,800,1158,0
0,rent,48,37,married,yes,partime,120,298.0,8000.0,2000.0,1500,2977,1
6,owner,24,39,married,no,fixed,75,58.0,2000.0,0.0,175,300,1
20,owner,60,54,married,no,freelance,75,0.0,10000.0,0.0,900,1056,1
2,owner,48,32,married,no,fixed,75,139.0,2000.0,80.0,460,1589,0
22,owner,48,45,married,no,fixed,45,208.0,11500.0,0.0,1000,1698,0
4,other,12,28,married,no,fixed,45,99.0,0.0,0.0,250,1000,0
1,rent,60,25,married,no,freelance,45,0.0,0.0,0.0,1000,1310,1
15,owner,60,30,married,no,fixed,60,140.0,4000.0,1680.0,400,1320,0
5,other,48,25,single,no,fixed,35,78.0,0.0,0.0,1000,1154,1
14,owner,60,37,married,no,fixed,60,79.0,3500.0,0.0,700,1700,0
1,owner,36,36,married,no,partime,45,80.0,500.0,0.0,950,1566,0
12,owner,60,37,married,no,freelance,60,85.0,6000.0,0.0,1200,1731,0
25,rent,42,61,married,no,fixed,57,121.0,0.0,0.0,750,830,0
20,owner,36,41,married,no,freelance,90,250.0,13500.0,0.0,1900,2200,0
1,owner,48,33,married,no,fixed,45,104.0,6500.0,0.0,1150,1348,0
6,owner,48,33,married,no,freelance,45,78.0,3500.0,0.0,1100,1526,0
2,other,48,34,single,no,fixed,45,157.0,4000.0,0.0,1450,1769,0
1,rent,48,42,married,no,fixed,94,192.0,0.0,0.0,1350,1819,0
16,other,48,35,other,no,fixed,60,103.0,0.0,0.0,500,862,0
6,other,60,38,married,no,fixed,45,75.0,0.0,0.0,1175,1800,1
8,rent,60,28,married,no,fixed,53,177.0,0.0,0.0,1900,2530,1
0,other,36,21,single,yes,fixed,35,75.0,0.0,0.0,690,790,1
20,owner,18,40,married,no,fixed,75,210.0,3500.0,0.0,800,1717,0
0,owner,24,39,married,no,other,35,0.0,10000.0,0.0,600,950,0
5,owner,60,43,married,no,fixed,75,105.0,5000.0,0.0,1000,1809,0
6,owner,36,29,single,no,partime,35,68.0,1500.0,0.0,500,525,1
2,other,24,19,single,no,partime,35,50.0,20000.0,0.0,900,1472,0
18,rent,60,52,married,no,fixed,58,128.0,0.0,0.0,800,1235,0
1,owner,60,39,married,no,freelance,60,298.0,6000.0,2500.0,850,1104,1
0,owner,12,49,other,no,freelance,60,0.0,20000.0,0.0,1800,2309,0
0,owner,60,49,married,no,freelance,60,189.0,3500.0,0.0,1600,1815,1
4,rent,54,27,married,no,fixed,74,139.0,0.0,0.0,900,1132,0
6,owner,60,29,married,no,fixed,60,125.0,5000.0,0.0,1500,1531,0
11,other,60,37,married,no,fixed,75,100.0,0.0,0.0,1150,1230,0
1,other,48,25,single,no,partime,35,50.0,0.0,0.0,1000,1041,1
0,owner,30,55,married,no,freelance,60,155.0,6000.0,0.0,500,635,0
1,other,24,27,married,no,partime,60,128.0,4000.0,0.0,400,1224,0
10,owner,36,43,married,no,freelance,60,298.0,4500.0,0.0,1000,1905,1
40,owner,48,60,married,no,freelance,75,183.0,5000.0,0.0,1200,1308,0
0,other,60,32,married,no,fixed,75,160.0,0.0,0.0,1300,1350,1
6,other,36,36,married,no,fixed,60,160.0,0.0,0.0,550,700,0
5,other,48,22,single,no,fixed,35,75.0,20000.0,0.0,1300,1495,0
0,other,60,34,married,yes,fixed,60,0.0,0.0,0.0,1700,2329,1
10,owner,36,44,married,no,freelance,75,77.0,8000.0,0.0,900,943,0
5,rent,30,59,married,no,fixed,81,207.0,20000.0,0.0,700,1460,0
11,owner,48,42,married,no,fixed,75,180.0,3500.0,1200.0,700,1703,0
17,owner,24,53,married,no,fixed,75,132.0,4000.0,0.0,400,1195,0
0,owner,60,33,married,no,partime,45,128.0,4500.0,0.0,1250,1442,1
10,rent,60,37,married,no,fixed,85,96.0,4000.0,850.0,1100,1340,1
9,other,60,35,married,no,fixed,60,70.0,0.0,0.0,1500,1562,1
19,rent,60,41,married,no,fixed,88,125.0,0.0,0.0,1450,1564,0
5,owner,60,50,married,no,partime,60,81.0,5000.0,0.0,1540,1770,1
7,owner,36,37,married,yes,freelance,90,150.0,4500.0,2500.0,400,882,1
8,rent,36,33,married,no,fixed,78,175.0,0.0,0.0,1000,1187,0
10,rent,48,56,married,no,freelance,86,112.0,0.0,0.0,1000,1000,0
20,owner,36,43,married,no,fixed,60,80.0,3000.0,0.0,600,675,0
0,owner,36,62,married,no,other,45,73.0,5000.0,0.0,430,1132,0
6,other,60,38,married,no,freelance,105,0.0,0.0,0.0,480,1481,1
2,owner,60,34,married,no,fixed,60,186.0,8000.0,2500.0,1250,1350,0
0,owner,48,29,married,yes,other,45,298.0,6500.0,420.0,2000,2397,1
12,owner,48,49,married,no,partime,45,80.0,4000.0,0.0,800,1228,0
0,owner,48,49,married,no,freelance,105,280.0,20000.0,0.0,800,1137,0
9,rent,36,34,single,no,fixed,49,136.0,0.0,0.0,800,1064,0
13,other,36,35,married,no,fixed,75,70.0,0.0,0.0,450,450,1
5,owner,48,44,married,yes,fixed,75,199.0,4600.0,0.0,1600,2631,1
0,rent,48,30,married,no,partime,60,150.0,0.0,0.0,1300,1582,1
3,rent,60,44,married,no,freelance,74,140.0,2000.0,0.0,800,992,0
2,other,60,23,single,no,fixed,45,175.0,7500.0,0.0,1500,1525,0
20,owner,60,50,married,yes,freelance,45,125.0,3000.0,0.0,1500,1600,1
8,other,48,26,single,no,fixed,35,78.0,0.0,0.0,500,1800,0
8,owner,36,48,married,no,fixed,45,75.0,3500.0,0.0,670,857,0
1,owner,48,42,other,no,fixed,35,210.0,6500.0,1500.0,1650,1679,1
35,owner,36,59,married,no,freelance,60,125.0,6000.0,0.0,500,1389,0
7,other,48,22,married,no,freelance,45,0.0,0.0,0.0,1100,1729,1
2,rent,60,21,married,no,freelance,70,100.0,2000.0,0.0,1100,1260,1
8,owner,60,30,married,no,fixed,75,100.0,2000.0,192.0,1400,1460,0
10,other,12,25,single,no,freelance,35,298.0,0.0,0.0,675,1387,1
1,other,30,26,single,no,fixed,35,110.0,0.0,0.0,700,1340,0
1,owner,48,26,married,no,freelance,75,180.0,1600.0,0.0,1450,1610,1
10,rent,48,34,married,no,fixed,83,79.0,0.0,0.0,1200,1215,1
4,owner,60,32,married,yes,fixed,75,183.0,8000.0,0.0,1170,1398,0
11,owner,36,37,married,yes,freelance,60,205.0,13600.0,2500.0,450,625,1
12,owner,60,27,married,no,fixed,60,118.0,6000.0,800.0,900,1200,0
2,other,60,26,single,no,fixed,35,117.0,0.0,0.0,1000,1724,0
11,other,12,41,single,no,fixed,35,135.0,0.0,0.0,1000,1300,0
8,owner,48,26,married,no,freelance,90,113.0,3000.0,750.0,1200,1450,0
5,other,60,21,single,no,fixed,35,60.0,0.0,0.0,1100,1134,0
0,rent,36,24,single,no,partime,44,85.0,0.0,0.0,375,575,1
16,owner,60,30,married,no,fixed,45,135.0,5000.0,0.0,1000,1230,0
15,owner,36,35,married,no,fixed,60,146.0,3500.0,0.0,1600,2122,0
4,rent,48,26,single,no,freelance,50,150.0,0.0,0.0,1100,1335,1
3,owner,36,36,married,no,freelance,75,298.0,4000.0,0.0,1000,1818,0
1,owner,60,32,married,no,freelance,75,0.0,1200.0,0.0,1150,1565,1
10,owner,60,43,married,no,fixed,90,110.0,4500.0,1500.0,750,936,1
0,owner,48,39,married,yes,partime,45,132.0,3500.0,0.0,1000,1603,1
41,other,24,59,married,no,fixed,60,177.0,0.0,0.0,500,1633,0
0,owner,36,32,married,no,other,75,74.0,4000.0,0.0,500,1104,1
1,rent,6,25,single,no,fixed,46,112.0,0.0,0.0,200,600,0
0,other,36,38,married,yes,freelance,75,125.0,11000.0,0.0,2500,3350,1
2,other,60,28,single,no,fixed,35,220.0,0.0,0.0,1600,1739,0
2,other,60,25,single,no,fixed,35,96.0,0.0,0.0,1300,1785,0
11,other,60,41,other,yes,fixed,35,100.0,0.0,0.0,1250,1549,0
12,owner,12,50,married,no,freelance,75,200.0,17000.0,2500.0,1250,1721,0
2,owner,48,33,married,no,fixed,75,100.0,6500.0,2000.0,1000,1234,0
1,rent,36,28,single,no,fixed,55,196.0,0.0,0.0,1200,1599,0
4,owner,60,26,married,no,fixed,45,152.0,4000.0,1200.0,950,1050,0
1,rent,36,29,married,no,freelance,54,86.0,0.0,0.0,500,1686,0
5,owner,24,42,married,no,fixed,45,113.0,7100.0,0.0,1800,3669,0
14,owner,36,39,married,no,fixed,75,200.0,5000.0,0.0,1000,1155,0
0,other,60,46,single,no,fixed,35,150.0,0.0,0.0,1400,1490,1
7,owner,36,24,married,no,fixed,45,95.0,3000.0,0.0,1000,1597,0
12,other,36,31,married,no,fixed,60,160.0,3000.0,1000.0,700,1100,0
2,other,60,37,married,no,fixed,75,0.0,0.0,0.0,1385,1385,1
17,owner,48,42,married,no,fixed,90,298.0,8000.0,1800.0,1000,3313,0
14,rent,60,63,married,no,fixed,73,127.0,0.0,0.0,1400,1496,1
0,rent,36,18,single,no,partime,40,51.0,0.0,0.0,500,500,1
19,owner,36,43,married,no,freelance,75,70.0,7000.0,0.0,1000,2335,0
0,other,36,26,single,no,partime,35,70.0,3500.0,350.0,375,500,1
6,rent,36,24,married,no,fixed,66,213.0,0.0,0.0,1000,1064,0
14,rent,48,29,married,no,fixed,52,70.0,0.0,0.0,800,1210,0
0,other,48,28,other,yes,fixed,35,280.0,0.0,0.0,1300,2058,1
10,owner,60,39,married,yes,fixed,90,195.0,12000.0,0.0,1500,2659,0
6,other,48,30,single,no,freelance,35,0.0,7000.0,0.0,700,1054,0
20,owner,60,43,married,no,partime,60,138.0,20000.0,0.0,1000,1312,0
12,rent,60,38,married,no,fixed,96,205.0,3500.0,0.0,1400,1742,0
3,rent,48,29,married,no,fixed,59,137.0,0.0,0.0,800,889,0
2,other,48,28,single,no,fixed,35,79.0,0.0,0.0,650,1379,0
13,rent,60,41,single,no,fixed,45,95.0,0.0,0.0,940,1379,0
23,owner,48,60,married,no,fixed,35,80.0,3000.0,0.0,1150,1242,0
3,owner,60,54,married,no,fixed,45,134.0,2000.0,0.0,1100,1286,0
3,other,36,22,single,no,fixed,35,65.0,0.0,0.0,1000,1629,0
2,owner,30,38,married,no,fixed,75,159.0,11000.0,0.0,1280,1289,0
30,owner,24,57,married,no,freelance,45,40.0,17000.0,0.0,400,500,0
10,owner,24,42,married,no,freelance,75,70.0,4600.0,0.0,500,1104,0
16,owner,60,39,married,yes,fixed,60,115.0,3000.0,0.0,800,1373,0
2,rent,48,31,married,no,fixed,67,67.0,0.0,0.0,970,1273,0
2,other,36,24,married,no,fixed,60,102.0,0.0,0.0,900,1555,0
11,owner,60,27,married,no,fixed,60,125.0,2500.0,0.0,1100,1220,0
8,owner,24,35,married,yes,freelance,75,180.0,12000.0,0.0,1000,2256,0
37,other,36,52,married,no,fixed,60,240.0,0.0,0.0,1510,1625,0
2,owner,48,34,married,no,freelance,90,250.0,16000.0,2000.0,1500,1768,1
0,rent,48,39,married,no,freelance,45,0.0,0.0,0.0,700,987,1
6,rent,48,37,married,no,fixed,77,170.0,0.0,0.0,887,887,1
4,rent,36,27,other,no,fixed,47,116.0,0.0,0.0,1300,1700,1
10,owner,24,34,married,no,freelance,45,225.0,20000.0,0.0,1300,2063,0
5,rent,36,63,married,no,other,50,54.0,3000.0,0.0,550,700,0
4,rent,48,26,single,no,fixed,47,124.0,0.0,0.0,1500,1756,1
9,owner,48,23,single,no,fixed,35,123.0,7500.0,0.0,800,1111,0
1,other,36,28,married,yes,fixed,60,95.0,4000.0,0.0,500,625,1
7,other,48,43,married,yes,fixed,75,160.0,0.0,0.0,1350,1519,0
2,owner,60,27,married,yes,fixed,60,115.0,4000.0,800.0,2250,2850,1
2,owner,48,52,married,no,fixed,75,218.0,3000.0,10.0,1400,1565,0
10,owner,60,40,married,no,freelance,90,298.0,2000.0,0.0,1100,1835,0
12,owner,48,48,married,no,fixed,45,293.0,12000.0,0.0,500,600,0
4,owner,60,33,married,no,fixed,75,128.0,3500.0,100.0,400,1244,0
7,owner,12,30,single,no,freelance,35,0.0,3000.0,0.0,600,670,0
14,rent,60,46,married,no,freelance,48,25.0,0.0,0.0,1700,2210,1
2,other,48,29,married,no,fixed,75,96.0,6000.0,2500.0,1200,1521,1
1,owner,36,19,single,no,fixed,45,98.0,4000.0,0.0,200,1330,0
1,rent,48,35,married,no,fixed,81,55.0,1500.0,0.0,1300,1440,1
0,rent,48,37,married,no,partime,60,154.0,0.0,0.0,1870,2217,1
8,owner,48,52,married,no,fixed,60,105.0,3500.0,0.0,1000,1887,0
20,rent,36,57,married,no,freelance,102,117.0,0.0,0.0,475,500,0
2,other,48,20,single,no,fixed,35,298.0,20000.0,0.0,740,1325,0
0,owner,24,28,married,no,partime,45,219.0,6000.0,0.0,600,943,0
7,owner,60,25,married,no,fixed,60,102.0,3500.0,1500.0,1400,1432,0
1,rent,48,33,other,no,fixed,60,250.0,0.0,0.0,1300,1573,1
0,owner,48,37,married,no,freelance,60,107.0,18000.0,1700.0,800,1015,0
2,other,30,23,single,no,fixed,35,60.0,0.0,0.0,600,1127,0
8,rent,24,44,married,no,fixed,68,83.0,20000.0,0.0,1300,1372,1
7,rent,60,24,single,no,fixed,44,93.0,0.0,0.0,1100,1519,0
1,other,60,25,single,no,fixed,35,105.0,0.0,0.0,1100,1222,0
4,other,36,27,single,no,fixed,35,70.0,0.0,0.0,700,975,0
15,owner,60,58,married,yes,fixed,60,117.0,6000.0,0.0,1500,1670,1
25,rent,24,45,other,no,freelance,53,183.0,20000.0,0.0,1900,3088,0
0,other,60,20,single,no,fixed,35,120.0,5500.0,1200.0,1170,1362,1
28,owner,36,49,married,no,fixed,45,90.0,20000.0,0.0,600,1690,0
0,owner,60,25,married,no,freelance,60,0.0,5500.0,1000.0,1100,1650,0
17,other,36,43,married,no,fixed,75,200.0,0.0,0.0,1000,2355,0
2,owner,60,38,married,yes,fixed,75,74.0,3500.0,500.0,1700,1888,1
11,owner,60,41,married,no,fixed,60,298.0,7500.0,2000.0,2180,2654,0
1,owner,36,31,married,no,fixed,45,197.0,8000.0,300.0,1590,1597,0
30,owner,30,61,married,no,fixed,60,298.0,4000.0,0.0,700,1054,0
6,other,60,38,single,no,fixed,35,210.0,0.0,0.0,1200,1823,0
10,owner,48,50,married,no,freelance,60,40.0,12000.0,0.0,1000,1303,0
30,owner,60,65,married,no,freelance,45,250.0,20000.0,0.0,1700,2290,0
1,other,60,22,single,no,fixed,35,110.0,3500.0,0.0,1300,1517,0
26,owner,48,60,married,no,fixed,45,134.0,4200.0,2000.0,700,2684,0
25,owner,36,59,single,no,freelance,35,19.0,5500.0,1500.0,425,1175,0
7,owner,36,24,single,no,freelance,35,131.0,7500.0,0.0,1350,1406,0
22,owner,36,45,married,no,fixed,75,260.0,3000.0,0.0,1200,2267,0
4,rent,36,34,married,no,fixed,70,100.0,0.0,0.0,900,1150,1
0,owner,48,26,single,no,fixed,35,101.0,2000.0,0.0,1000,1300,0
0,owner,60,65,married,no,other,45,69.0,10000.0,0.0,1500,1750,1
30,rent,36,59,married,no,freelance,50,52.0,20000.0,0.0,1000,1298,0
13,other,36,38,other,no,fixed,45,128.0,0.0,0.0,525,625,0
3,owner,60,27,married,no,fixed,75,122.0,4000.0,0.0,1400,1702,0
0,other,36,20,single,no,partime,45,150.0,0.0,0.0,450,500,0
20,rent,60,61,married,no,fixed,81,211.0,0.0,0.0,1475,1475,0
5,rent,60,31,married,no,fixed,86,109.0,0.0,0.0,830,1700,0
25,owner,48,55,married,no,fixed,60,139.0,5000.0,0.0,1000,1300,0
8,rent,60,26,married,no,fixed,59,140.0,0.0,0.0,1400,1538,0
4,other,48,21,single,no,fixed,35,88.0,20000.0,0.0,1100,1200,0
0,other,48,23,single,no,fixed,35,60.0,0.0,0.0,1000,1294,0
7,other,60,27,single,no,freelance,35,39.0,0.0,0.0,1000,1678,0
5,owner,60,43,married,no,partime,75,120.0,2000.0,40.0,1400,1600,1
10,owner,60,56,married,no,fixed,60,161.0,5000.0,0.0,1500,1844,1
1,other,60,26,single,no,fixed,35,90.0,0.0,0.0,1000,1297,0
1,owner,36,20,married,no,freelance,45,110.0,11500.0,0.0,700,770,0
0,rent,36,23,married,no,partime,81,60.0,0.0,0.0,450,450,1
8,rent,24,32,married,yes,fixed,75,154.0,0.0,0.0,750,1258,0
0,owner,60,44,married,no,fixed,75,97.0,6500.0,0.0,1000,1147,0
0,owner,12,39,married,no,fixed,45,178.0,2000.0,0.0,150,550,0
2,rent,36,42,single,no,fixed,45,104.0,0.0,0.0,800,870,0
12,owner,36,42,married,no,freelance,60,0.0,15000.0,0.0,1000,1500,0
20,owner,12,49,married,no,freelance,60,298.0,10000.0,0.0,1000,3081,0
0,owner,60,25,married,no,freelance,45,0.0,2500.0,0.0,1500,1812,0
2,rent,24,26,single,no,freelance,55,200.0,0.0,0.0,600,1097,0
0,other,60,43,married,no,freelance,75,144.0,7600.0,0.0,1465,1544,1
0,rent,24,23,married,yes,fixed,83,80.0,0.0,0.0,425,590,1
2,owner,60,37,married,no,fixed,90,137.0,3000.0,1.0,1100,1563,0
3,other,60,19,single,no,fixed,35,218.0,0.0,0.0,1100,1387,0
2,owner,60,36,married,no,fixed,75,129.0,3000.0,29.0,900,960,1
2,rent,60,33,married,no,fixed,80,196.0,0.0,0.0,1350,1364,1
3,other,48,23,single,no,freelance,35,182.0,0.0,0.0,1100,1427,1
0,owner,36,32,married,no,freelance,90,0.0,17000.0,0.0,700,875,0
0,owner,60,23,married,no,other,60,47.0,3000.0,0.0,820,875,0
10,rent,60,28,married,no,fixed,78,298.0,18.0,2500.0,2250,2250,0
24,owner,36,39,married,no,fixed,90,90.0,12000.0,2500.0,700,1693,0
12,rent,60,37,married,no,freelance,84,92.0,0.0,0.0,1300,1850,1
5,rent,36,39,married,yes,fixed,100,250.0,0.0,0.0,1400,3959,0
25,owner,60,43,married,no,freelance,60,62.0,12000.0,0.0,1000,1627,0
3,other,60,21,single,no,fixed,35,146.0,0.0,0.0,1400,1646,1
0,rent,60,19,single,no,fixed,35,0.0,0.0,0.0,1200,1503,1
17,rent,48,36,married,no,fixed,56,105.0,0.0,0.0,1000,1295,0
8,other,36,30,married,yes,freelance,75,100.0,4000.0,1365.0,1220,1745,1
10,owner,24,45,other,no,fixed,35,77.0,14000.0,0.0,200,300,0
10,other,36,44,married,yes,freelance,75,0.0,0.0,0.0,1300,2276,1
15,owner,60,39,other,no,freelance,45,54.0,7000.0,0.0,1500,2230,0
0,other,60,27,single,no,fixed,35,149.0,0.0,0.0,1500,1601,1
8,other,48,24,married,no,fixed,45,56.0,0.0,0.0,770,1129,0
17,owner,48,43,married,no,fixed,75,251.0,5500.0,0.0,1100,1664,0
0,owner,60,34,married,no,partime,75,65.0,5000.0,0.0,1000,1142,1
0,owner,48,21,single,no,partime,60,160.0,2500.0,0.0,1220,1598,1
37,owner,60,56,other,no,fixed,35,298.0,10000.0,0.0,1300,1750,0
0,other,42,23,single,no,partime,35,0.0,0.0,0.0,1100,1135,1
10,owner,60,37,married,yes,fixed,90,118.0,4500.0,0.0,1200,1296,0
2,owner,60,30,married,yes,fixed,45,174.0,4000.0,0.0,2000,2250,0
23,rent,24,47,single,no,fixed,44,86.0,0.0,0.0,350,975,0
7,rent,48,59,married,no,fixed,83,233.0,3000.0,0.0,1250,1525,0
0,rent,36,32,married,no,freelance,89,285.0,0.0,0.0,1000,1304,1
1,other,60,29,married,no,fixed,75,105.0,10000.0,0.0,700,1610,0
27,owner,60,56,married,no,fixed,45,122.0,3000.0,0.0,950,1386,0
8,other,60,33,married,no,freelance,75,160.0,0.0,0.0,1200,1506,0
8,other,48,29,single,yes,freelance,35,0.0,0.0,0.0,1145,1145,1
9,owner,36,24,married,no,fixed,45,160.0,4000.0,2000.0,450,1388,0
40,owner,36,62,married,yes,freelance,45,157.0,13500.0,0.0,1000,1300,1
1,owner,12,34,married,yes,fixed,90,65.0,3000.0,0.0,425,1245,0
15,owner,60,41,married,no,freelance,90,0.0,9000.0,0.0,1500,1923,0
2,other,36,21,single,no,partime,35,105.0,0.0,0.0,300,495,0
5,rent,36,27,married,no,fixed,57,120.0,0.0,0.0,560,1163,0
10,owner,36,61,married,no,fixed,75,130.0,20000.0,0.0,350,400,0
5,other,36,50,married,no,other,90,154.0,0.0,0.0,1000,1279,0
3,rent,48,51,married,no,freelance,90,298.0,0.0,0.0,1200,1240,0
2,other,48,39,other,no,fixed,35,160.0,0.0,0.0,550,2340,0
0,other,60,31,single,no,partime,35,128.0,0.0,0.0,900,982,1
5,owner,60,48,married,no,fixed,60,187.0,3000.0,0.0,1300,1400,0
11,owner,36,46,married,no,fixed,45,120.0,5000.0,0.0,1075,1631,0
0,owner,60,31,other,no,freelance,35,200.0,4000.0,0.0,943,1018,0
5,owner,18,29,married,no,fixed,45,142.0,6000.0,2500.0,450,1678,0
8,owner,48,63,married,no,fixed,45,107.0,8000.0,0.0,600,790,0
1,other,48,35,other,yes,fixed,35,126.0,0.0,0.0,1300,1696,1
11,rent,60,28,married,no,fixed,59,144.0,0.0,0.0,1225,1360,0
6,rent,60,28,married,no,fixed,54,90.0,0.0,0.0,1700,1700,1
0,other,60,22,single,no,partime,35,55.0,0.0,0.0,1350,1400,1
20,owner,12,52,married,no,freelance,60,208.0,8500.0,0.0,400,1202,0
2,owner,60,31,married,no,fixed,60,121.0,4500.0,800.0,1450,1600,0
7,owner,60,29,married,no,fixed,60,51.0,3500.0,500.0,1000,1290,0
0,other,60,25,married,yes,fixed,45,148.0,0.0,0.0,1400,1557,1
22,rent,60,51,married,no,fixed,57,116.0,0.0,0.0,1300,1347,0
15,owner,36,47,married,no,fixed,75,152.0,13000.0,0.0,2700,3560,0
1,other,36,19,single,no,partime,35,118.0,0.0,0.0,1200,1426,0
17,owner,12,47,married,no,fixed,75,80.0,2500.0,0.0,400,1454,0
3,other,12,26,single,no,fixed,35,120.0,3500.0,0.0,1000,1844,1
6,owner,6,50,married,yes,freelance,75,100.0,20000.0,0.0,600,1282,0
12,owner,60,51,married,no,fixed,45,144.0,9000.0,0.0,1450,1490,1
6,owner,48,53,married,no,freelance,45,90.0,3500.0,0.0,900,1281,0
0,owner,60,26,married,no,fixed,45,150.0,3500.0,0.0,1310,1464,0
2,other,48,19,single,no,partime,35,87.0,0.0,0.0,900,1045,0
3,owner,24,60,married,no,freelance,90,50.0,16000.0,0.0,2750,2971,1
0,rent,60,34,married,no,freelance,75,0.0,4000.0,1000.0,1275,1325,1
1,rent,60,33,married,no,partime,85,250.0,5000.0,0.0,1700,1878,1
1,rent,48,36,married,no,partime,101,112.0,0.0,0.0,1550,1839,1
2,rent,60,29,single,no,fixed,47,121.0,0.0,0.0,1100,1100,0
0,other,24,21,single,no,other,35,298.0,20000.0,0.0,1318,1318,0
8,other,36,26,single,no,freelance,35,0.0,9000.0,2500.0,450,680,0
4,other,60,28,married,no,fixed,60,143.0,0.0,0.0,1150,1630,0
6,other,24,31,single,no,fixed,35,250.0,8000.0,0.0,1000,2436,0
1,rent,18,33,married,no,freelance,69,244.0,0.0,0.0,600,1150,0
0,rent,60,35,married,no,other,75,298.0,700.0,0.0,1800,2292,1
0,owner,48,45,married,no,fixed,75,194.0,3000.0,100.0,1000,1429,0
25,owner,36,50,married,no,freelance,90,210.0,20000.0,0.0,900,1125,0
5,rent,60,37,married,yes,fixed,131,257.0,0.0,0.0,2200,2538,1
1,rent,48,28,married,no,freelance,75,0.0,0.0,0.0,400,1415,0
14,owner,24,50,married,no,fixed,60,92.0,20000.0,2500.0,1650,2261,0
28,owner,42,50,other,no,fixed,35,175.0,6000.0,0.0,1150,1397,0
3,owner,60,38,married,no,partime,75,90.0,3000.0,0.0,930,1135,0
15,owner,48,31,married,no,fixed,60,171.0,7000.0,0.0,1200,1290,0
15,owner,36,58,married,no,freelance,60,159.0,9000.0,0.0,687,687,0
20,owner,18,52,married,yes,fixed,75,166.0,20000.0,0.0,800,1017,0
10,owner,36,26,married,no,fixed,60,100.0,3000.0,1800.0,500,690,0
1,owner,36,34,married,no,fixed,45,100.0,1800.0,1500.0,700,1296,0
18,other,60,43,married,no,fixed,75,160.0,0.0,0.0,2000,2240,0
0,other,36,24,single,no,freelance,35,59.0,0.0,0.0,500,1400,0
1,other,60,21,single,no,fixed,35,142.0,3500.0,0.0,1650,2151,0
11,owner,60,30,single,no,fixed,35,53.0,875.0,325.0,750,850,0
13,owner,24,32,married,no,fixed,75,298.0,8000.0,0.0,1400,2060,0
5,owner,60,35,married,no,fixed,75,185.0,5000.0,1500.0,1350,1553,0
2,owner,60,32,married,yes,fixed,75,142.0,4000.0,0.0,1300,1566,1
5,owner,60,36,married,no,fixed,75,107.0,12000.0,2000.0,600,1735,0
11,owner,60,38,married,no,fixed,60,153.0,3000.0,0.0,1650,1816,0
10,other,60,30,other,yes,fixed,35,66.0,0.0,0.0,280,855,1
1,rent,60,41,married,no,fixed,52,65.0,0.0,0.0,850,882,1
0,owner,36,61,married,no,other,45,111.0,6000.0,0.0,750,857,0
3,owner,60,22,single,no,freelance,35,100.0,10000.0,0.0,800,990,1
10,owner,24,47,married,no,fixed,60,131.0,6000.0,0.0,250,1400,0
25,owner,36,49,married,no,fixed,60,125.0,5000.0,0.0,400,1062,0
3,other,60,23,single,no,freelance,35,110.0,8000.0,2000.0,1550,1750,0
18,owner,24,52,married,no,fixed,75,113.0,11000.0,0.0,370,1555,0
2,other,36,25,single,no,fixed,35,80.0,0.0,0.0,600,1104,0
23,owner,24,57,married,no,fixed,45,93.0,2500.0,0.0,600,1118,0
28,owner,60,57,other,yes,fixed,35,227.0,15000.0,0.0,1700,1875,1
6,other,60,28,other,no,fixed,35,81.0,0.0,0.0,1500,1878,0
3,rent,60,31,married,no,fixed,101,110.0,0.0,0.0,1150,1152,1
5,other,36,49,married,no,other,60,44.0,8000.0,0.0,400,428,0
20,owner,36,35,married,no,fixed,75,175.0,12000.0,0.0,1500,1700,0
4,other,18,29,married,no,freelance,75,0.0,0.0,0.0,175,225,0
